Node,stress,X,Y,Z
58445  ,9.112e-03   ,300  ,1758  ,-76.5
58446  ,9.073e-03   ,300  ,1762  ,-76.5
58447  ,9.069e-03   ,300  ,1766  ,-76.5
58448  ,8.989e-03   ,300  ,1770  ,-76.5
58449  ,9.081e-03   ,300  ,1774  ,-76.5
58450  ,6.394e-03   ,300  ,1778  ,-76.5
58451  ,1.125e-02   ,300  ,1782  ,-76.5
58452  ,9.147e-03   ,300  ,1786  ,-76.5
58453  ,7.422e-03   ,300  ,1790  ,-76.5
58454  ,8.107e-03   ,300  ,1794  ,-76.5
58455  ,8.874e-03   ,300  ,1798  ,-76.5
58456  ,8.923e-03   ,300  ,1802  ,-76.5
58457  ,7.979e-03   ,300  ,1806  ,-76.5
58458  ,1.163e-02   ,300  ,1810  ,-76.5
58459  ,7.863e-03   ,300  ,1814  ,-76.5
58460  ,8.562e-03   ,300  ,1818  ,-76.5
58461  ,7.274e-03   ,300  ,1822  ,-76.5
58462  ,9.364e-03   ,300  ,1826  ,-76.5
58463  ,8.852e-03   ,300  ,1830  ,-76.5
58464  ,8.858e-03   ,300  ,1834  ,-76.5
58465  ,8.890e-03   ,300  ,1838  ,-76.5
58466  ,6.881e-03   ,300  ,1842  ,-76.5
58467  ,8.179e-03   ,300  ,1846  ,-76.5
58468  ,8.825e-03   ,300  ,1850  ,-76.5
58469  ,8.805e-03   ,300  ,1854  ,-76.5
58470  ,8.867e-03   ,300  ,1858  ,-76.5
58471  ,6.766e-03   ,300  ,1862  ,-76.5
58472  ,8.674e-03   ,300  ,1866  ,-76.5
58473  ,7.041e-03   ,300  ,1870  ,-76.5
58474  ,7.366e-03   ,300  ,1874  ,-76.5
58475  ,9.471e-03   ,300  ,1878  ,-76.5
58476  ,8.976e-03   ,300  ,1882  ,-76.5
58477  ,8.743e-03   ,300  ,1886  ,-76.5
58478  ,8.774e-03   ,300  ,1890  ,-76.5
58479  ,8.795e-03   ,300  ,1894  ,-76.5
58480  ,8.775e-03   ,300  ,1898  ,-76.5
58481  ,8.831e-03   ,300  ,1902  ,-76.5
58482  ,7.323e-03   ,300  ,1906  ,-76.5
58483  ,7.959e-03   ,300  ,1910  ,-76.5
58484  ,8.748e-03   ,300  ,1914  ,-76.5
58485  ,8.071e-03   ,300  ,1918  ,-76.5
58486  ,8.972e-03   ,300  ,1922  ,-76.5
58487  ,7.530e-03   ,300  ,1926  ,-76.5
58488  ,6.914e-03   ,300  ,1930  ,-76.5
58489  ,7.196e-03   ,300  ,1934  ,-76.5
58490  ,7.125e-03   ,300  ,1938  ,-76.5
58491  ,8.187e-03   ,300  ,1942  ,-76.5
58492  ,7.451e-03   ,300  ,1946  ,-76.5
58493  ,1.128e-02   ,300  ,1950  ,-76.5
58494  ,8.451e-03   ,300  ,1954  ,-76.5
58495  ,9.301e-03   ,300  ,1958  ,-76.5
58496  ,6.982e-03   ,300  ,1962  ,-76.5
58497  ,1.076e-02   ,300  ,1966  ,-76.5
58498  ,7.321e-03   ,300  ,1970  ,-76.5
58499  ,6.740e-03   ,300  ,1974  ,-76.5
58500  ,8.118e-03   ,300  ,1978  ,-76.5
58501  ,6.952e-03   ,300  ,1982  ,-76.5
58502  ,8.817e-03   ,300  ,1986  ,-76.5
58503  ,1.076e-02   ,300  ,1990  ,-76.5
58504  ,7.687e-03   ,300  ,1994  ,-76.5
58505  ,8.219e-03   ,300  ,1998  ,-76.5
58506  ,8.630e-03   ,300  ,2002  ,-76.5
58507  ,9.134e-03   ,300  ,2006  ,-76.5
58508  ,9.633e-03   ,300  ,2010  ,-76.5
58509  ,7.112e-03   ,300  ,2014  ,-76.5
58510  ,9.109e-03   ,300  ,2018  ,-76.5
58511  ,1.127e-02   ,300  ,2022  ,-76.5
58512  ,9.911e-03   ,300  ,2026  ,-76.5
58513  ,8.707e-03   ,300  ,2030  ,-76.5
58514  ,9.869e-03   ,300  ,2034  ,-76.5
58515  ,8.678e-03   ,300  ,2038  ,-76.5
58516  ,8.838e-03   ,300  ,2042  ,-76.5
58517  ,8.556e-03   ,300  ,2046  ,-76.5
58518  ,1.001e-02   ,300  ,2050  ,-76.5
58519  ,9.608e-03   ,300  ,2054  ,-76.5
58520  ,9.622e-03   ,300  ,2058  ,-76.5
58521  ,9.769e-03   ,300  ,2062  ,-76.5
58522  ,8.172e-03   ,300  ,2066  ,-76.5
58523  ,8.811e-03   ,300  ,2070  ,-76.5
58524  ,8.753e-03   ,300  ,2074  ,-76.5
58525  ,8.850e-03   ,300  ,2078  ,-76.5
58526  ,8.686e-03   ,300  ,2082  ,-76.5
58527  ,9.105e-03   ,300  ,2086  ,-76.5
58528  ,9.824e-03   ,300  ,2090  ,-76.5
58529  ,1.102e-02   ,300  ,2094  ,-76.5
58530  ,9.664e-03   ,300  ,2098  ,-76.5
58531  ,1.140e-02   ,300  ,2102  ,-76.5
58532  ,1.097e-02   ,300  ,2106  ,-76.5
58533  ,1.109e-02   ,300  ,2110  ,-76.5
58534  ,1.125e-02   ,300  ,2114  ,-76.5
58535  ,1.133e-02   ,300  ,2118  ,-76.5
58536  ,1.096e-02   ,300  ,2122  ,-76.5
58537  ,1.496e-02   ,300  ,2126  ,-76.5
58538  ,1.145e-02   ,300  ,2130  ,-76.5
58539  ,9.843e-03   ,300  ,2134  ,-76.5
58540  ,1.059e-02   ,300  ,2138  ,-76.5
58541  ,1.051e-02   ,300  ,2142  ,-76.5
