Node  ,stress,X,Y,Z
92390  ,6.786e-02   ,300  ,1674.4  ,-76.5
92391  ,6.364e-02   ,300  ,1675.9  ,-76.5
92392  ,6.724e-02   ,300  ,1677.5  ,-76.5
92393  ,7.824e-02   ,300  ,1679  ,-76.5
92394  ,7.047e-02   ,300  ,1680.6  ,-76.5
92395  ,7.631e-02   ,300  ,1682.1  ,-76.5
92396  ,7.338e-02   ,300  ,1683.6  ,-76.5
92397  ,7.174e-02   ,300  ,1685.2  ,-76.5
92398  ,7.812e-02   ,300  ,1686.7  ,-76.5
92399  ,7.568e-02   ,300  ,1688.3  ,-76.5
92400  ,7.104e-02   ,300  ,1689.8  ,-76.5
92401  ,8.490e-02   ,300  ,1691.4  ,-76.5
92402  ,7.389e-02   ,300  ,1692.9  ,-76.5
92403  ,8.580e-02   ,300  ,1694.4  ,-76.5
92404  ,7.935e-02   ,300  ,1696  ,-76.5
92405  ,7.399e-02   ,300  ,1697.5  ,-76.5
92406  ,8.759e-02   ,300  ,1699.1  ,-76.5
92407  ,8.048e-02   ,300  ,1700.6  ,-76.5
92408  ,8.563e-02   ,300  ,1702.2  ,-76.5
92409  ,8.768e-02   ,300  ,1703.7  ,-76.5
92410  ,7.609e-02   ,300  ,1705.2  ,-76.5
92411  ,9.286e-02   ,300  ,1706.8  ,-76.5
92412  ,1.109e-01   ,300  ,1708.3  ,-76.5
92413  ,9.490e-02   ,300  ,1709.9  ,-76.5
92414  ,8.530e-02   ,300  ,1711.4  ,-76.5
92415  ,1.021e-01   ,300  ,1713  ,-76.5
92416  ,1.016e-01   ,300  ,1714.5  ,-76.5
92417  ,1.000e-01   ,300  ,1716  ,-76.5
92418  ,9.417e-02   ,300  ,1717.6  ,-76.5
92419  ,9.414e-02   ,300  ,1719.1  ,-76.5
92420  ,8.934e-02   ,300  ,1720.7  ,-76.5
92421  ,9.864e-02   ,300  ,1722.2  ,-76.5
92422  ,9.270e-02   ,300  ,1723.8  ,-76.5
92423  ,1.158e-01   ,300  ,1725.3  ,-76.5
92424  ,1.085e-01   ,300  ,1726.9  ,-76.5
92425  ,1.028e-01   ,300  ,1728.4  ,-76.5
92426  ,1.249e-01   ,300  ,1729.9  ,-76.5
92427  ,9.101e-02   ,300  ,1731.5  ,-76.5
92428  ,1.047e-01   ,300  ,1733  ,-76.5
92429  ,9.947e-02   ,300  ,1734.6  ,-76.5
92430  ,1.080e-01   ,300  ,1736.1  ,-76.5
