Location,stress,X,Y,Z
70828  ,2.362e-02   ,305  ,2051.8  ,-74.992
70835  ,2.505e-02   ,305  ,2058.4  ,-74.992
70836  ,3.154e-02   ,305  ,2056.2  ,-76.484
70837  ,2.427e-02   ,305  ,2056.2  ,-74.992
70854  ,3.189e-02   ,305  ,1968.6  ,-76.484
70860  ,5.007e-02   ,305  ,2671.5  ,-74.992
70871  ,6.818e-02   ,305  ,2669.3  ,-76.484
70874  ,2.194e-02   ,305  ,959.12  ,-74.992
70880  ,2.357e-02   ,305  ,961.31  ,-74.992
70881  ,2.714e-02   ,305  ,961.31  ,-73.5
70882  ,2.425e-02   ,305  ,963.5  ,-74.992
70883  ,3.187e-02   ,305  ,961.31  ,-76.484
70884  ,2.527e-02   ,305  ,1817.5  ,-74.992
70885  ,3.682e-02   ,305  ,1815.3  ,-76.484
70886  ,2.550e-02   ,305  ,1815.3  ,-74.992
70907  ,3.975e-02   ,305  ,1248.2  ,-74.992
70909  ,3.055e-02   ,305  ,1250.4  ,-76.484
70910  ,3.370e-02   ,305  ,1267.9  ,-76.484
70916  ,3.121e-02   ,305  ,926.28  ,-76.484
70918  ,2.289e-02   ,305  ,926.28  ,-74.992
70927  ,3.425e-02   ,305  ,1246  ,-76.484
70928  ,4.448e-01   ,305  ,2960.6  ,-74.992
70939  ,4.851e-02   ,305  ,479.56  ,-74.992
70940  ,5.998e-02   ,305  ,479.56  ,-73.5
70944  ,6.415e-02   ,305  ,479.56  ,-76.484
70949  ,2.965e-02   ,305  ,2329.9  ,-74.992
70956  ,2.925e-02   ,305  ,2332.1  ,-74.992
70957  ,3.466e-02   ,305  ,2332.1  ,-73.5
70961  ,2.811e-02   ,305  ,2334.3  ,-74.992
70964  ,3.882e-02   ,305  ,2713.1  ,-74.992
70965  ,5.156e-02   ,305  ,2713.1  ,-76.484
70977  ,3.177e-02   ,305  ,1311.7  ,-76.484
70986  ,2.465e-02   ,305  ,1311.7  ,-74.992
70987  ,2.914e-02   ,305  ,1311.7  ,-73.5
70996  ,2.950e-02   ,305  ,2325.5  ,-74.992
70999  ,3.818e-02   ,305  ,2327.7  ,-76.484
71001  ,3.433e-02   ,305  ,2327.7  ,-73.5
71006  ,2.341e-02   ,305  ,840.88  ,-74.992
71010  ,2.761e-02   ,305  ,843.07  ,-73.5
71037  ,8.006e-02   ,305  ,170.8  ,-74.992
71044  ,7.206e-02   ,305  ,175.18  ,-74.992
71049  ,1.196e-01   ,305  ,2590.5  ,-73.5
71051  ,9.158e-02   ,305  ,172.99  ,-76.484
71054  ,9.190e-02   ,305  ,2590.5  ,-74.992
71055  ,9.092e-02   ,305  ,2588.3  ,-74.992
71057  ,2.386e-02   ,305  ,1808.8  ,-74.992
71058  ,3.240e-02   ,305  ,1806.6  ,-76.484
71059  ,2.363e-02   ,305  ,1806.6  ,-74.992
71066  ,2.384e-02   ,305  ,1804.4  ,-74.992
71069  ,2.710e-02   ,305  ,1806.6  ,-73.5
71079  ,2.390e-02   ,305  ,1103.6  ,-74.992
71091  ,2.470e-02   ,305  ,2060.6  ,-74.992
71092  ,2.803e-02   ,305  ,2060.6  ,-73.5
71098  ,4.397e-02   ,305  ,2419.7  ,-73.5
71113  ,2.724e-02   ,305  ,685.4  ,-74.992
71114  ,2.767e-02   ,305  ,683.21  ,-74.992
71115  ,3.206e-02   ,305  ,685.4  ,-73.5
71124  ,3.666e-02   ,305  ,2305.8  ,-76.484
71125  ,5.230e-02   ,305  ,328.47  ,-74.992
71129  ,3.475e-02   ,305  ,1570.1  ,-76.484
71131  ,5.308e-02   ,305  ,330.66  ,-74.992
71132  ,6.288e-02   ,305  ,330.66  ,-73.5
71141  ,1.785e-01   ,305  ,2862  ,-76.484
71142  ,1.429e-01   ,305  ,2862  ,-74.992
71145  ,1.857e-01   ,305  ,2862  ,-73.5
71146  ,2.787e-02   ,305  ,1105.8  ,-73.5
71151  ,2.328e-02   ,305  ,1092.7  ,-74.992
71152  ,3.494e-02   ,305  ,641.61  ,-73.5
71154  ,5.628e-02   ,305  ,641.61  ,-76.484
71155  ,3.728e-02   ,305  ,643.8  ,-74.992
71156  ,4.202e-02   ,305  ,641.61  ,-74.992
71162  ,2.764e-02   ,305  ,1048.9  ,-73.5
71176  ,3.344e-02   ,305  ,1048.9  ,-76.484
71180  ,2.537e-02   ,305  ,1051.1  ,-74.992
71182  ,2.296e-02   ,305  ,945.99  ,-74.992
71186  ,2.516e-02   ,305  ,772.99  ,-74.992
71187  ,2.517e-02   ,305  ,770.8  ,-74.992
71188  ,2.321e-02   ,305  ,943.8  ,-74.992
71201  ,3.918e-01   ,305  ,2923.4  ,-76.484
71206  ,3.531e-02   ,305  ,2408.8  ,-74.992
71209  ,4.688e-02   ,305  ,2406.6  ,-76.484
71211  ,4.633e-02   ,305  ,571.53  ,-73.5
71225  ,4.315e-02   ,305  ,282.48  ,-73.5
71227  ,6.122e-02   ,305  ,326.28  ,-73.5
71231  ,4.999e-02   ,305  ,317.52  ,-74.992
71232  ,5.924e-02   ,305  ,317.52  ,-73.5
71233  ,6.715e-02   ,305  ,326.28  ,-76.484
71234  ,5.099e-02   ,305  ,326.28  ,-74.992
71253  ,3.184e-02   ,305  ,2008  ,-76.484
71257  ,2.364e-02   ,305  ,2010.2  ,-74.992
71268  ,5.615e-02   ,305  ,352.55  ,-74.992
71269  ,5.496e-02   ,305  ,350.36  ,-74.992
71270  ,6.669e-02   ,305  ,352.55  ,-73.5
71277  ,9.996e-02   ,305  ,2840.1  ,-74.992
71278  ,1.223e-01   ,305  ,2840.1  ,-76.484
71279  ,9.018e-02   ,305  ,2838  ,-74.992
71284  ,1.361e-01   ,305  ,2844.5  ,-73.5
71299  ,4.365e-02   ,305  ,514.6  ,-74.992
71300  ,4.378e-02   ,305  ,512.41  ,-74.992
71301  ,5.323e-02   ,305  ,514.6  ,-73.5
71305  ,5.700e-02   ,305  ,2638.7  ,-74.992
71306  ,5.646e-02   ,305  ,2636.5  ,-74.992
71316  ,4.506e-02   ,305  ,639.42  ,-74.992
71317  ,3.499e-02   ,305  ,645.99  ,-74.992
71318  ,3.629e-02   ,305  ,645.99  ,-73.5
71320  ,5.522e-02   ,305  ,2555.5  ,-74.992
71321  ,6.846e-02   ,305  ,2555.5  ,-76.484
71324  ,2.280e-02   ,305  ,1449.6  ,-74.992
71338  ,2.451e-02   ,305  ,1447.4  ,-74.992
71339  ,2.525e-02   ,305  ,1445.3  ,-74.992
71340  ,2.787e-02   ,305  ,1447.4  ,-73.5
71347  ,2.730e-02   ,305  ,1793.4  ,-73.5
71354  ,2.324e-02   ,305  ,1786.9  ,-74.992
71355  ,2.721e-02   ,305  ,1789.1  ,-73.5
71357  ,4.386e-02   ,305  ,192.7  ,-74.992
71363  ,5.542e-02   ,305  ,190.51  ,-76.484
71364  ,4.751e-02   ,305  ,190.51  ,-74.992
71368  ,5.116e-02   ,305  ,188.32  ,-74.992
71381  ,7.745e-03   ,305  ,234.31  ,-76.484
71383  ,6.635e-02   ,305  ,2678.1  ,-76.484
71384  ,5.239e-02   ,305  ,2678.1  ,-74.992
71400  ,5.368e-02   ,305  ,424.82  ,-74.992
71401  ,7.230e-02   ,305  ,422.63  ,-76.484
71402  ,5.617e-02   ,305  ,422.63  ,-74.992
71423  ,3.189e-02   ,305  ,781.75  ,-76.484
71424  ,2.342e-02   ,305  ,781.75  ,-74.992
71430  ,2.266e-02   ,305  ,1193.4  ,-74.992
71431  ,2.338e-02   ,305  ,1191.2  ,-74.992
71432  ,2.737e-02   ,305  ,1193.4  ,-73.5
71442  ,2.449e-02   ,305  ,1491.2  ,-74.992
71463  ,2.568e-01   ,305  ,2888.3  ,-73.5
71467  ,3.238e-02   ,305  ,1500  ,-76.484
71470  ,2.776e-02   ,305  ,1504.4  ,-73.5
71485  ,2.290e-02   ,305  ,2084.7  ,-74.992
71490  ,2.760e-02   ,305  ,1749.6  ,-73.5
71491  ,3.124e-02   ,305  ,2082.5  ,-76.484
71492  ,2.400e-02   ,305  ,2082.5  ,-74.992
71497  ,5.821e-02   ,305  ,2511.7  ,-73.5
71498  ,4.980e-02   ,305  ,2511.7  ,-74.992
71499  ,4.809e-02   ,305  ,2513.9  ,-74.992
71501  ,6.381e-02   ,305  ,2511.7  ,-76.484
71518  ,3.170e-02   ,305  ,1723.4  ,-76.484
71524  ,2.475e-02   ,305  ,2257.7  ,-74.992
71525  ,2.956e-02   ,305  ,2257.7  ,-73.5
71536  ,2.402e-02   ,305  ,2255.5  ,-74.992
71551  ,2.790e-02   ,305  ,2056.2  ,-73.5
71554  ,2.514e-02   ,305  ,1167.2  ,-74.992
71555  ,2.593e-02   ,305  ,1167.2  ,-73.5
71563  ,2.394e-02   ,305  ,2194.2  ,-74.992
71570  ,2.397e-02   ,305  ,2196.4  ,-74.992
71571  ,2.825e-02   ,305  ,2196.4  ,-73.5
71582  ,2.375e-02   ,305  ,2198.5  ,-74.992
71584  ,5.833e-02   ,305  ,402.92  ,-74.992
71592  ,7.503e-02   ,305  ,400.73  ,-76.484
71593  ,5.801e-02   ,305  ,400.73  ,-74.992
71595  ,1.343e-01   ,305  ,2844.5  ,-76.484
71619  ,3.145e-02   ,305  ,1193.4  ,-76.484
71626  ,2.398e-02   ,305  ,1633.6  ,-74.992
71631  ,2.384e-02   ,305  ,1631.4  ,-74.992
71632  ,2.389e-02   ,305  ,1629.2  ,-74.992
71633  ,2.727e-02   ,305  ,1631.4  ,-73.5
71642  ,2.494e-02   ,305  ,2027.7  ,-74.992
71650  ,2.449e-02   ,305  ,2025.5  ,-74.992
71651  ,2.859e-02   ,305  ,2025.5  ,-73.5
71652  ,3.257e-02   ,305  ,2025.5  ,-76.484
71661  ,2.464e-02   ,305  ,2029.9  ,-74.992
71662  ,2.784e-02   ,305  ,2029.9  ,-73.5
71667  ,6.989e-02   ,305  ,2665  ,-76.484
71668  ,5.500e-02   ,305  ,2665  ,-74.992
71673  ,6.082e-02   ,305  ,2463.5  ,-76.484
71676  ,3.279e-02   ,305  ,1079.6  ,-76.484
71682  ,4.480e-02   ,305  ,2380.3  ,-76.484
71683  ,2.743e-02   ,305  ,1079.6  ,-73.5
71691  ,3.840e-02   ,305  ,2424.1  ,-74.992
71692  ,4.899e-02   ,305  ,2424.1  ,-76.484
71693  ,3.790e-02   ,305  ,2421.9  ,-74.992
71696  ,2.956e-01   ,305  ,2897.1  ,-73.5
71714  ,2.424e-02   ,305  ,2218.2  ,-74.992
71715  ,2.741e-02   ,305  ,2218.2  ,-73.5
71735  ,2.265e-02   ,305  ,2205.1  ,-74.992
71736  ,2.137e-02   ,305  ,2202.9  ,-74.992
71737  ,2.723e-02   ,305  ,2205.1  ,-73.5
71742  ,2.368e-02   ,305  ,2207.3  ,-74.992
71743  ,3.114e-02   ,305  ,2205.1  ,-76.484
71745  ,3.198e-02   ,305  ,2218.2  ,-76.484
71746  ,2.386e-02   ,305  ,2216.1  ,-74.992
71753  ,3.679e-01   ,305  ,81.022  ,-76.484
71754  ,2.353e-02   ,305  ,2135  ,-74.992
71755  ,2.910e-01   ,305  ,81.022  ,-74.992
71756  ,3.646e-01   ,305  ,81.022  ,-73.5
71766  ,4.288e-02   ,305  ,2726.3  ,-76.484
71767  ,3.213e-02   ,305  ,2726.3  ,-74.992
71769  ,2.306e-02   ,305  ,799.27  ,-74.992
71770  ,2.422e-02   ,305  ,797.08  ,-74.992
71771  ,2.749e-02   ,305  ,799.27  ,-73.5
71780  ,2.217e-02   ,305  ,801.46  ,-74.992
71790  ,2.358e-02   ,305  ,1887.6  ,-74.992
71791  ,2.747e-02   ,305  ,1889.8  ,-73.5
71792  ,5.347e-02   ,305  ,2658.4  ,-74.992
71796  ,7.018e-02   ,305  ,2656.2  ,-76.484
71805  ,2.306e-02   ,305  ,1725.5  ,-74.992
71809  ,5.119e-02   ,305  ,472.99  ,-74.992
71811  ,5.007e-02   ,305  ,468.61  ,-74.992
71812  ,6.048e-02   ,305  ,470.8  ,-73.5
71825  ,2.273e-02   ,305  ,1355.5  ,-74.992
71826  ,2.668e-02   ,305  ,1355.5  ,-73.5
71832  ,2.280e-02   ,305  ,1357.7  ,-74.992
71833  ,3.096e-02   ,305  ,1355.5  ,-76.484
71836  ,2.452e-02   ,305  ,1335.8  ,-74.992
71837  ,2.484e-02   ,305  ,1333.6  ,-74.992
71841  ,2.903e-02   ,305  ,772.99  ,-73.5
71850  ,4.437e-02   ,305  ,518.98  ,-74.992
71851  ,4.321e-02   ,305  ,516.79  ,-74.992
71852  ,5.364e-02   ,305  ,518.98  ,-73.5
71855  ,2.390e-02   ,305  ,1180.3  ,-74.992
71856  ,2.760e-02   ,305  ,1180.3  ,-73.5
71861  ,3.171e-02   ,305  ,1000.7  ,-76.484
71864  ,2.489e-02   ,305  ,2209.5  ,-74.992
71865  ,3.200e-02   ,305  ,2209.5  ,-76.484
71867  ,2.482e-02   ,305  ,2211.7  ,-74.992
71876  ,2.856e-02   ,305  ,2209.5  ,-73.5
71889  ,2.623e-02   ,305  ,2001.5  ,-74.992
71891  ,3.288e-02   ,305  ,2003.6  ,-76.484
71892  ,2.393e-02   ,305  ,2005.8  ,-74.992
71893  ,2.535e-02   ,305  ,2003.6  ,-74.992
71894  ,2.094e-01   ,305  ,109.49  ,-74.992
71900  ,2.065e-01   ,305  ,111.68  ,-74.992
71901  ,2.614e-01   ,305  ,111.68  ,-73.5
71902  ,2.541e-01   ,305  ,111.68  ,-76.484
71903  ,2.959e-02   ,305  ,674.45  ,-74.992
71916  ,5.960e-02   ,305  ,367.88  ,-74.992
71918  ,4.471e-02   ,305  ,521.17  ,-74.992
71919  ,5.869e-02   ,305  ,518.98  ,-76.484
71923  ,7.433e-02   ,305  ,365.69  ,-76.484
71935  ,7.220e-02   ,305  ,2647.4  ,-76.484
71949  ,6.652e-02   ,305  ,2647.4  ,-73.5
71960  ,1.525e-01   ,305  ,133.58  ,-74.992
71961  ,1.562e-01   ,305  ,131.39  ,-74.992
71962  ,1.939e-01   ,305  ,133.58  ,-73.5
71976  ,5.815e-01   ,305  ,32.847  ,-76.484
71977  ,4.780e-01   ,305  ,32.847  ,-74.992
71984  ,3.878e-02   ,305  ,286.86  ,-74.992
71985  ,4.575e-02   ,305  ,286.86  ,-73.5
71991  ,2.274e-01   ,305  ,2875.2  ,-73.5
71995  ,3.510e-01   ,305  ,2914.6  ,-73.5
71998  ,5.783e-02   ,305  ,2614.6  ,-74.992
72000  ,7.160e-02   ,305  ,2616.8  ,-76.484
72002  ,6.758e-02   ,305  ,2619  ,-74.992
72015  ,1.017e-01   ,305  ,2831.4  ,-76.484
72021  ,5.164e-02   ,305  ,558.39  ,-76.484
72026  ,6.086e-02   ,305  ,2673.7  ,-73.5
72045  ,6.922e-02   ,305  ,2467.9  ,-73.5
72046  ,7.202e-02   ,305  ,431.39  ,-76.484
72047  ,5.554e-02   ,305  ,431.39  ,-74.992
72049  ,5.190e-02   ,305  ,2472.3  ,-73.5
72050  ,5.471e-02   ,305  ,429.2  ,-74.992
72053  ,6.643e-02   ,305  ,431.39  ,-73.5
72056  ,3.802e-02   ,305  ,2323.4  ,-76.484
72061  ,2.866e-02   ,305  ,2323.4  ,-74.992
72062  ,3.328e-02   ,305  ,2323.4  ,-73.5
72069  ,5.263e-02   ,305  ,457.66  ,-74.992
72070  ,6.235e-02   ,305  ,457.66  ,-73.5
72079  ,2.789e-02   ,305  ,2187.6  ,-73.5
72084  ,2.468e-02   ,305  ,2192  ,-74.992
72085  ,2.520e-02   ,305  ,2189.8  ,-74.992
72086  ,2.838e-02   ,305  ,2192  ,-73.5
72109  ,5.248e-02   ,305  ,2446  ,-76.484
72110  ,4.005e-02   ,305  ,2448.2  ,-74.992
72111  ,4.049e-02   ,305  ,2446  ,-74.992
72120  ,2.766e-02   ,305  ,1986.1  ,-73.5
72121  ,2.326e-02   ,305  ,924.09  ,-74.992
72130  ,3.157e-02   ,305  ,1482.5  ,-76.484
72131  ,2.372e-02   ,305  ,1482.5  ,-74.992
72135  ,2.367e-02   ,305  ,1480.3  ,-74.992
72141  ,2.788e-02   ,305  ,1727.7  ,-73.5
72143  ,2.266e-01   ,305  ,120.44  ,-76.484
72144  ,1.858e-01   ,305  ,120.44  ,-74.992
72146  ,2.322e-01   ,305  ,120.44  ,-73.5
72162  ,2.177e-02   ,305  ,210.22  ,-74.992
72164  ,1.900e-02   ,305  ,212.41  ,-74.992
72165  ,2.754e-02   ,305  ,212.41  ,-73.5
72173  ,1.060e-01   ,305  ,2842.3  ,-74.992
72174  ,1.277e-01   ,305  ,2840.1  ,-73.5
72190  ,6.173e-01   ,305  ,2980.3  ,-73.5
72201  ,2.301e-02   ,305  ,1451.8  ,-74.992
72202  ,2.696e-02   ,305  ,1451.8  ,-73.5
72208  ,3.037e-02   ,305  ,2126.3  ,-73.5
72215  ,2.173e-01   ,305  ,2875.2  ,-76.484
72216  ,1.820e-01   ,305  ,2875.2  ,-74.992
72221  ,4.929e-02   ,305  ,575.91  ,-76.484
72222  ,3.735e-02   ,305  ,575.91  ,-74.992
72227  ,4.497e-02   ,305  ,575.91  ,-73.5
72230  ,2.730e-02   ,305  ,1171.5  ,-73.5
72234  ,3.164e-02   ,305  ,1005.1  ,-76.484
72236  ,4.737e-02   ,305  ,306.57  ,-74.992
72237  ,4.679e-02   ,305  ,304.38  ,-74.992
72238  ,4.557e-02   ,305  ,302.19  ,-74.992
72239  ,5.420e-02   ,305  ,304.38  ,-73.5
72248  ,5.155e-02   ,305  ,337.23  ,-74.992
72249  ,6.921e-02   ,305  ,339.42  ,-76.484
72250  ,5.261e-02   ,305  ,339.42  ,-74.992
72253  ,6.370e-02   ,305  ,339.42  ,-73.5
72268  ,3.051e-01   ,305  ,2901.5  ,-73.5
72274  ,2.384e-02   ,305  ,2049.6  ,-74.992
72275  ,3.174e-02   ,305  ,2047.4  ,-76.484
72276  ,2.385e-02   ,305  ,2047.4  ,-74.992
72295  ,2.388e-02   ,305  ,827.74  ,-74.992
72301  ,3.101e-02   ,305  ,825.55  ,-76.484
72317  ,1.748e-01   ,305  ,142.34  ,-73.5
72318  ,1.374e-01   ,305  ,142.34  ,-74.992
72319  ,1.472e-01   ,305  ,140.15  ,-74.992
72330  ,3.836e-02   ,305  ,1694.9  ,-74.992
72333  ,1.109e-02   ,305  ,2761.3  ,-76.484
72338  ,4.313e-02   ,305  ,1210.9  ,-76.484
72339  ,3.096e-02   ,305  ,1210.9  ,-74.992
72340  ,5.192e-03   ,305  ,234.31  ,-74.992
72341  ,3.801e-03   ,305  ,234.31  ,-73.5
72342  ,3.809e-02   ,305  ,685.4  ,-76.484
72346  ,2.354e-02   ,305  ,1635.8  ,-74.992
72347  ,2.753e-02   ,305  ,1635.8  ,-73.5
72362  ,3.148e-02   ,305  ,1635.8  ,-76.484
72371  ,3.227e-02   ,305  ,794.89  ,-76.484
72372  ,2.402e-02   ,305  ,794.89  ,-74.992
72374  ,2.401e-02   ,305  ,792.7  ,-74.992
72378  ,2.766e-02   ,305  ,794.89  ,-73.5
72382  ,4.659e-02   ,305  ,523.36  ,-74.992
72383  ,5.530e-02   ,305  ,523.36  ,-73.5
72386  ,4.135e-01   ,305  ,72.263  ,-76.484
72387  ,3.195e-02   ,305  ,1973  ,-76.484
72388  ,2.356e-02   ,305  ,1973  ,-74.992
72391  ,2.313e-02   ,305  ,1970.8  ,-74.992
72392  ,2.748e-02   ,305  ,1973  ,-73.5
72408  ,5.083e-02   ,305  ,562.77  ,-76.484
72414  ,3.818e-02   ,305  ,562.77  ,-74.992
72415  ,3.850e-02   ,305  ,560.58  ,-74.992
72416  ,4.642e-02   ,305  ,562.77  ,-73.5
72422  ,2.457e-02   ,305  ,1502.2  ,-74.992
72423  ,2.357e-02   ,305  ,1500  ,-74.992
72432  ,2.178e-02   ,305  ,216.79  ,-73.5
72433  ,1.487e-02   ,305  ,216.79  ,-74.992
72434  ,1.635e-02   ,305  ,214.6  ,-74.992
72440  ,1.470e-02   ,305  ,216.79  ,-76.484
72441  ,1.294e-02   ,305  ,218.98  ,-74.992
72444  ,6.949e-02   ,305  ,400.73  ,-73.5
72457  ,1.022e-01   ,305  ,168.61  ,-76.484
72468  ,2.794e-02   ,305  ,1931.4  ,-74.992
72469  ,3.404e-02   ,305  ,1929.2  ,-76.484
72470  ,2.394e-02   ,305  ,1929.2  ,-74.992
72472  ,5.717e-01   ,305  ,2993.4  ,-74.992
72473  ,6.501e-01   ,305  ,2993.4  ,-73.5
72478  ,7.175e-01   ,305  ,2993.4  ,-76.484
72482  ,2.447e-02   ,305  ,1136.5  ,-74.992
72487  ,2.874e-02   ,305  ,2240.1  ,-73.5
72509  ,3.210e-02   ,305  ,2192  ,-76.484
72510  ,3.214e-02   ,305  ,1189.1  ,-76.484
72512  ,4.345e-01   ,305  ,41.606  ,-74.992
72514  ,6.110e-02   ,305  ,2689.1  ,-74.992
72517  ,8.501e-02   ,305  ,2691.2  ,-73.5
72524  ,6.870e-02   ,305  ,2693.4  ,-74.992
72525  ,5.687e-01   ,305  ,37.226  ,-73.5
72538  ,2.747e-01   ,305  ,2912.4  ,-74.992
72543  ,3.227e-01   ,305  ,2905.8  ,-73.5
72547  ,4.614e-02   ,305  ,278.1  ,-76.484
72548  ,3.542e-02   ,305  ,278.1  ,-74.992
72555  ,3.518e-02   ,305  ,275.91  ,-74.992
72571  ,3.206e-02   ,305  ,1421.2  ,-76.484
72576  ,4.546e-02   ,305  ,2371.5  ,-73.5
72582  ,2.322e-02   ,305  ,1530.7  ,-74.992
72583  ,2.292e-02   ,305  ,1528.5  ,-74.992
72584  ,2.703e-02   ,305  ,1530.7  ,-73.5
72588  ,2.312e-02   ,305  ,1532.8  ,-74.992
72589  ,3.151e-02   ,305  ,1530.7  ,-76.484
72592  ,3.147e-02   ,305  ,1478.1  ,-76.484
72601  ,6.571e-02   ,305  ,2542.3  ,-76.484
72607  ,1.120e-01   ,305  ,2844.5  ,-74.992
72613  ,3.152e-03   ,305  ,227.74  ,-74.992
72614  ,3.183e-03   ,305  ,225.55  ,-76.484
72615  ,4.948e-03   ,305  ,225.55  ,-74.992
72619  ,3.366e-02   ,305  ,1055.5  ,-74.992
72622  ,2.562e-02   ,305  ,1053.3  ,-74.992
72623  ,2.625e-02   ,305  ,1053.3  ,-73.5
72625  ,5.753e-02   ,305  ,418.25  ,-74.992
72626  ,6.781e-02   ,305  ,418.25  ,-73.5
72639  ,7.954e-02   ,305  ,2818.2  ,-73.5
72641  ,5.945e-02   ,305  ,2816.1  ,-74.992
72642  ,2.361e-02   ,305  ,843.07  ,-74.992
72643  ,2.206e-02   ,305  ,836.5  ,-74.992
72644  ,7.319e-02   ,305  ,2818.2  ,-76.484
72654  ,1.880e-01   ,305  ,133.58  ,-76.484
72661  ,2.326e-02   ,305  ,1721.2  ,-74.992
72662  ,2.307e-02   ,305  ,1719  ,-74.992
72663  ,2.734e-02   ,305  ,1719  ,-73.5
72665  ,3.160e-02   ,305  ,1719  ,-76.484
72670  ,8.743e-01   ,305  ,2997.8  ,-76.484
72671  ,3.317e-02   ,305  ,667.88  ,-74.992
72674  ,4.426e-02   ,305  ,667.88  ,-76.484
72688  ,2.733e-02   ,305  ,1846  ,-73.5
72690  ,5.007e-02   ,305  ,2375.9  ,-73.5
72691  ,4.811e-02   ,305  ,2373.7  ,-74.992
72712  ,3.138e-02   ,305  ,1132.1  ,-76.484
72715  ,2.282e-02   ,305  ,1276.6  ,-74.992
72716  ,2.687e-02   ,305  ,1276.6  ,-73.5
72724  ,3.570e-02   ,305  ,880.29  ,-74.992
72727  ,2.951e-02   ,305  ,878.1  ,-76.484
72735  ,4.942e-02   ,305  ,2496.4  ,-74.992
72736  ,2.737e-02   ,305  ,1351.1  ,-73.5
72737  ,2.393e-02   ,305  ,1885.4  ,-74.992
72738  ,3.189e-02   ,305  ,1885.4  ,-76.484
72741  ,5.626e-02   ,305  ,2662.8  ,-74.992
72743  ,6.533e-02   ,305  ,2665  ,-73.5
72754  ,2.374e-02   ,305  ,1366.4  ,-74.992
72755  ,3.136e-02   ,305  ,1364.2  ,-76.484
72766  ,5.545e-02   ,305  ,2476.6  ,-74.992
72767  ,2.886e-02   ,305  ,1592  ,-76.484
72771  ,2.389e-02   ,305  ,1002.9  ,-74.992
72776  ,2.776e-02   ,305  ,935.04  ,-73.5
72777  ,2.376e-02   ,305  ,1966.4  ,-74.992
72778  ,3.222e-02   ,305  ,1964.2  ,-76.484
72779  ,2.429e-02   ,305  ,1964.2  ,-74.992
72790  ,3.847e-02   ,305  ,632.85  ,-73.5
72791  ,3.549e-02   ,305  ,632.85  ,-74.992
72792  ,3.645e-02   ,305  ,630.66  ,-74.992
72807  ,3.112e-02   ,305  ,1513.1  ,-76.484
72817  ,2.954e-02   ,305  ,2338.7  ,-74.992
72818  ,2.897e-02   ,305  ,2336.5  ,-74.992
72819  ,3.416e-02   ,305  ,2336.5  ,-73.5
72834  ,2.447e-02   ,305  ,1962  ,-74.992
72848  ,2.410e-02   ,305  ,1287.6  ,-74.992
72849  ,2.325e-02   ,305  ,1285.4  ,-74.992
72850  ,2.694e-02   ,305  ,1285.4  ,-73.5
72879  ,2.260e-02   ,305  ,1278.8  ,-74.992
72880  ,3.160e-02   ,305  ,1276.6  ,-76.484
72894  ,4.053e-02   ,305  ,291.24  ,-74.992
72895  ,3.926e-02   ,305  ,289.05  ,-74.992
72896  ,4.832e-02   ,305  ,291.24  ,-73.5
72898  ,5.326e-02   ,305  ,291.24  ,-76.484
72899  ,3.697e-02   ,305  ,2301.5  ,-76.484
72900  ,2.800e-02   ,305  ,2301.5  ,-74.992
72903  ,3.170e-02   ,305  ,2078.1  ,-76.484
72908  ,2.464e-02   ,305  ,2080.3  ,-74.992
72916  ,3.164e-02   ,305  ,1377.4  ,-76.484
72917  ,2.411e-02   ,305  ,1379.6  ,-74.992
72928  ,3.214e-02   ,305  ,2060.6  ,-76.484
72930  ,9.409e-02   ,305  ,2625.5  ,-74.992
72931  ,9.677e-02   ,305  ,2625.5  ,-76.484
72944  ,2.362e-02   ,305  ,1375.2  ,-74.992
72945  ,3.158e-02   ,305  ,1373  ,-76.484
72946  ,2.350e-02   ,305  ,1373  ,-74.992
72948  ,2.372e-02   ,305  ,1519.7  ,-74.992
72950  ,3.188e-02   ,305  ,1517.5  ,-76.484
72957  ,1.790e-01   ,305  ,137.96  ,-76.484
72958  ,2.703e-02   ,305  ,1517.5  ,-73.5
72964  ,3.611e-02   ,305  ,650.36  ,-73.5
72969  ,4.648e-02   ,305  ,2704.4  ,-74.992
72970  ,5.883e-02   ,305  ,2704.4  ,-73.5
72976  ,2.326e-02   ,305  ,2159.1  ,-74.992
72977  ,3.129e-02   ,305  ,2156.9  ,-76.484
72978  ,2.350e-02   ,305  ,2156.9  ,-74.992
72980  ,2.360e-02   ,305  ,2154.7  ,-74.992
72982  ,2.715e-02   ,305  ,2156.9  ,-73.5
72991  ,2.424e-02   ,305  ,950.36  ,-74.992
72994  ,2.398e-02   ,305  ,948.18  ,-74.992
72995  ,3.099e-02   ,305  ,948.18  ,-76.484
73008  ,6.855e-02   ,305  ,2603.6  ,-73.5
73011  ,4.570e-02   ,305  ,1933.6  ,-76.484
73012  ,3.115e-02   ,305  ,1933.6  ,-74.992
73018  ,3.376e-02   ,305  ,676.64  ,-73.5
73021  ,2.884e-02   ,305  ,764.23  ,-73.5
73029  ,2.350e-02   ,305  ,913.14  ,-74.992
73030  ,2.986e-02   ,305  ,825.55  ,-73.5
73040  ,3.284e-02   ,305  ,777.37  ,-76.484
73044  ,2.754e-02   ,305  ,952.55  ,-73.5
73052  ,2.404e-01   ,305  ,96.35  ,-74.992
73055  ,3.134e-01   ,305  ,94.161  ,-76.484
