Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
483  ,3.748e+06   ,1900  ,9480.4  ,-20
484  ,3.618e+06   ,2111.6  ,9467.4  ,-20
485  ,3.472e+06   ,2304.8  ,9471  ,-20
486  ,3.462e+06   ,2267.4  ,9266.8  ,-20
487  ,3.620e+06   ,732.63  ,9266.8  ,-20
488  ,3.626e+06   ,2021.1  ,9299.3  ,-20
489  ,3.715e+06   ,1801.5  ,9307  ,-20
490  ,3.779e+06   ,1600  ,9307.2  ,-20
491  ,3.755e+06   ,978.87  ,9299.4  ,-20
492  ,3.562e+06   ,696.19  ,9018.7  ,-20
